letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,10_Q_exp8,0.8652978986501694
Q,30,1,10_Q_exp32,0.8610306084156036
Q,30,1,10_Q_exp64,0.8638486266136169
Q,30,7,10_Q_exp8,0.8694059103727341
Q,30,7,10_Q_exp32,0.8626791536808014
Q,30,7,10_Q_exp64,0.8801895678043365
Q,60,1,10_Q_exp8,0.8712418228387833
Q,60,1,10_Q_exp32,0.8689542412757874
Q,60,1,10_Q_exp64,0.8825980424880981
Q,60,7,10_Q_exp8,0.8589256554841995
Q,60,7,10_Q_exp32,0.8844710290431976
Q,60,7,10_Q_exp64,0.8767769187688828
