letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,10_F_exp8,0.8762479722499847
F,30,1,10_F_exp32,0.8744766414165497
F,30,1,10_F_exp64,0.8713365495204926
F,30,7,10_F_exp8,0.8641354441642761
F,30,7,10_F_exp32,0.8751155883073807
F,30,7,10_F_exp64,0.8876791596412659
F,60,1,10_F_exp8,0.8589052259922028
F,60,1,10_F_exp32,0.8653594702482224
F,60,1,10_F_exp64,0.8731209188699722
F,60,7,10_F_exp8,0.864977702498436
F,60,7,10_F_exp32,0.8804949671030045
F,60,7,10_F_exp64,0.8721205741167068
