letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,10_AA_exp8,0.865217387676239
AA,30,1,10_AA_exp32,0.8683574795722961
AA,30,1,10_AA_exp64,0.8744766563177109
AA,30,7,10_AA_exp8,0.8441285192966461
AA,30,7,10_AA_exp32,0.8580444008111954
AA,30,7,10_AA_exp64,0.8848127573728561
AA,60,1,10_AA_exp8,0.8587418347597122
AA,60,1,10_AA_exp32,0.859232023358345
AA,60,1,10_AA_exp64,0.8736111223697662
AA,60,7,10_AA_exp8,0.8609781861305237
AA,60,7,10_AA_exp32,0.8842833638191223
AA,60,7,10_AA_exp64,0.8466572761535645
