letter,input_days,output_days,experiment_name,weighted_metric
I,30,1,10_I_exp8,0.7739953296259046
I,30,1,10_I_exp32,0.7791190128773451
I,30,1,10_I_exp64,0.7718019252642989
I,30,7,10_I_exp8,0.766512674279511
I,30,7,10_I_exp32,0.7726846300065517
I,30,7,10_I_exp64,0.7754811644554138
I,60,1,10_I_exp8,0.7636894937604666
I,60,1,10_I_exp32,0.7616241993382573
I,60,1,10_I_exp64,0.7707589948549867
I,60,7,10_I_exp8,0.7657432751730084
I,60,7,10_I_exp32,0.7702094903215766
I,60,7,10_I_exp64,0.7715838011354208
