,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
620,1.0,1.0,1.0,10.0,1.0,30.0,1.0,0.0007983186515048146,0.0007983186515048146,15.458937644958494,0.005740555934607983,2062.0,9.123630285263063,2_D_exp64,2_D.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays1,11.0,Network 1,D,Min
326,1.0,1.0,1.0,5.0,3.0,60.0,1.0,0.05937597155570984,0.05937597155570984,2356190.0,0.1976674348115921,3360.0,24.65872836112976,2_D_exp32,2_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,18.0,Network 1,D,Max
254,1.0,1.0,1.0,1.0,1.0,60.0,1.0,0.0006160538177937268,0.0006160538177937268,14.803625106811525,0.006073078606277704,3307.0,14.572428941726685,2_I_exp32,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,11.0,Network 2,I,Min
231,1.0,1.0,1.0,14.0,3.0,60.0,7.0,0.3769661784172058,0.3769661784172058,99.97867584228516,0.5814846754074097,3349.0,15.108405351638794,2_I_exp8,2_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,11.0,Network 2,I,Max
