,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
144,1,1,0,6,0,30,1,0.005544442683458328,0.005544442683458328,1240075.375,0.04914061725139618,3392,119.44591069221495,2_B_exp64,2_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,90,Network 1,B,Min
21,1,1,0,5,0,30,7,0.02052673883736134,0.02052673883736134,367695.46875,0.10224074870347977,3384,136.11174917221072,2_B_exp8,2_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,100,Network 1,B,Max
84,1,1,0,6,0,30,1,0.005498375743627547,0.005498375743627547,1301790.25,0.04907645657658577,3392,129.70505571365356,2_AF_exp32,2_AF.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,100,Network 2,AF,Min
87,1,1,0,6,0,60,7,0.30963703989982605,0.30963703989982605,89.8262939453125,0.4689697325229645,3356,15.103242874145508,2_M_exp32,2_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,11,Network 2,M,Max
72,1,1,0,3,0,30,1,0.010085387155413628,0.010085387155413628,385263.90625,0.07019227743148804,3389,129.45313096046448,2_V_exp32,2_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,100,Network 3,V,Min
147,1,1,0,6,0,60,7,0.2926887273788452,0.2926887571811676,89.17639923095703,0.4526102542877197,3356,15.24508571624756,2_V_exp64,2_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,11,Network 3,V,Max
84,1,1,0,6,0,30,1,0.005498375743627547,0.005498375743627547,1301790.25,0.04907645657658577,3392,129.70505571365356,2_AF_exp32,2_AF.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,100,Network 4,AF,Min
87,1,1,0,6,0,60,7,0.30963703989982605,0.30963703989982605,89.8262939453125,0.4689697325229645,3356,15.103242874145508,2_M_exp32,2_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,11,Network 4,M,Max
