,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
4,1,0,0,0,0,30,1,0.011228706687688828,0.011228706687688828,316219.375,0.07416009902954103,2062,51.00122594833374,2_A_exp32,2_A.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,62,Network 1,A,Min
1,1,0,0,0,0,30,7,0.018001718446612358,0.018001718446612358,424196.65625,0.09651519358158113,2056,85.60387158393858,2_A_exp8,2_A.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,Network 1,A,Max
10,1,0,0,0,0,60,1,0.01063602417707443,0.01063602417707443,190557.296875,0.07262139767408371,2032,43.54667830467224,2_N_exp64,2_N.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,53,Network 2,N,Min
3,1,0,0,0,0,60,7,0.018011517822742462,0.018011515960097313,518774.1875,0.09705188870429993,2026,74.27420115470886,2_N_exp8,2_N.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,87,Network 2,N,Max
0,1,0,0,0,0,30,1,0.011104382574558258,0.011104382574558258,196808.390625,0.07422026246786118,2062,81.19854426383972,2_W_exp8,2_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,100,Network 3,W,Min
1,1,0,0,0,0,30,7,0.017628980800509453,0.017628980800509453,530651.9375,0.09612206369638444,2056,84.41578245162964,2_AB_exp8,2_AB.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100,Network 3,AB,Max
6,1,0,0,0,0,60,1,0.011553932912647724,0.011553932912647724,158005.78125,0.07428159564733505,2032,71.32520699501038,2_AD_exp32,2_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,87,Network 4,AD,Min
1,1,0,0,0,0,30,7,0.017352130264043808,0.017352130264043808,436169.8125,0.0951712355017662,2056,79.1755003929138,2_AD_exp8,2_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,95,Network 4,AD,Max
