letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,5_J_exp8,0.014383741683259451
J,30,1,5_J_exp32,0.013571765014575314
J,30,1,5_J_exp64,0.013701150246617413
J,30,7,5_J_exp8,0.018023314434535722
J,30,7,5_J_exp32,0.01720352032097037
J,30,7,5_J_exp64,0.01661630271521118
J,60,1,5_J_exp8,0.014289704477894552
J,60,1,5_J_exp32,0.013777520728403145
J,60,1,5_J_exp64,0.013793748899449395
J,60,7,5_J_exp8,0.01821761625367649
J,60,7,5_J_exp32,0.016971874425245313
J,60,7,5_J_exp64,0.01667599803432054
