letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,5_B_exp8,0.01336305443504729
B,30,1,5_B_exp32,0.012781801345498904
B,30,1,5_B_exp64,0.012726603224681518
B,30,7,5_B_exp8,0.01786197067151979
B,30,7,5_B_exp32,0.0167604016965812
B,30,7,5_B_exp64,0.016151639498462995
B,60,1,5_B_exp8,0.013631460684130793
B,60,1,5_B_exp32,0.013025231717019964
B,60,1,5_B_exp64,0.012700139756132031
B,60,7,5_B_exp8,0.017803659960243502
B,60,7,5_B_exp32,0.016538376219032966
B,60,7,5_B_exp64,0.016015368504161687
