letter,input_days,output_days,experiment_name,weighted_metric
F,30,1,5_F_exp8,0.013951665452998323
F,30,1,5_F_exp32,0.014240326628703434
F,30,1,5_F_exp64,0.013554869042037383
F,30,7,5_F_exp8,0.017880658532694445
F,30,7,5_F_exp32,0.01799023207085034
F,30,7,5_F_exp64,0.015510052778594886
F,60,1,5_F_exp8,0.014461507531094181
F,60,1,5_F_exp32,0.012343805043276437
F,60,1,5_F_exp64,0.013048553229645661
F,60,7,5_F_exp8,0.018406168740127505
F,60,7,5_F_exp32,0.016720118461964056
F,60,7,5_F_exp64,0.015141073710371537
