letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,5_AA_exp8,0.013899437478292235
AA,30,1,5_AA_exp32,0.013663622171416418
AA,30,1,5_AA_exp64,0.013425861466099923
AA,30,7,5_AA_exp8,0.018573113054651574
AA,30,7,5_AA_exp32,0.017757944522675165
AA,30,7,5_AA_exp64,0.015603683562469235
AA,60,1,5_AA_exp8,0.014249754685562908
AA,60,1,5_AA_exp32,0.013833361370585013
AA,60,1,5_AA_exp64,0.014437838193490026
AA,60,7,5_AA_exp8,0.01789393898138066
AA,60,7,5_AA_exp32,0.017522548546188885
AA,60,7,5_AA_exp64,0.016598814051867146
