letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,5_V_exp8,0.014253550583554295
V,30,1,5_V_exp32,0.013582804585931842
V,30,1,5_V_exp64,0.013888219664276565
V,30,7,5_V_exp8,0.017922909459886477
V,30,7,5_V_exp32,0.01736274109097178
V,30,7,5_V_exp64,0.01682845822813892
V,60,1,5_V_exp8,0.014522518511362296
V,60,1,5_V_exp32,0.013874482627497197
V,60,1,5_V_exp64,0.014135092559280159
V,60,7,5_V_exp8,0.017960256541666293
V,60,7,5_V_exp32,0.017142520065313763
V,60,7,5_V_exp64,0.01663772014843434
