letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,5_AD_exp8,0.014213388785719872
AD,30,1,5_AD_exp32,0.01339058019220829
AD,30,1,5_AD_exp64,0.012928299605846405
AD,30,7,5_AD_exp8,0.017354985699057583
AD,30,7,5_AD_exp32,0.016015660017728806
AD,30,7,5_AD_exp64,0.01572006195783615
AD,60,1,5_AD_exp8,0.013122518546879292
AD,60,1,5_AD_exp32,0.013547830283641815
AD,60,1,5_AD_exp64,0.013294991105794908
AD,60,7,5_AD_exp8,0.017659539356827736
AD,60,7,5_AD_exp32,0.016289355233311653
AD,60,7,5_AD_exp64,0.014933460392057897
