letter,input_days,output_days,experiment_name,weighted_metric
M,30,1,5_M_exp8,0.013978003620256467
M,30,1,5_M_exp32,0.013259024186463084
M,30,1,5_M_exp64,0.0130182632158712
M,30,7,5_M_exp8,0.01805236797357343
M,30,7,5_M_exp32,0.017005194727446615
M,30,7,5_M_exp64,0.016726335817851972
M,60,1,5_M_exp8,0.01361595528181066
M,60,1,5_M_exp32,0.013481284045259055
M,60,1,5_M_exp64,0.013138532744163706
M,60,7,5_M_exp8,0.018057577676840665
M,60,7,5_M_exp32,0.01704584212839296
M,60,7,5_M_exp64,0.016357017632996296
