letter,input_days,output_days,experiment_name,weighted_metric
N,30,1,5_N_exp8,0.012614624574780464
N,30,1,5_N_exp32,0.013099133968353271
N,30,1,5_N_exp64,0.011931044049561024
N,30,7,5_N_exp8,0.018351929262280464
N,30,7,5_N_exp32,0.016996843740344048
N,30,7,5_N_exp64,0.016709458082914352
N,60,1,5_N_exp8,0.015033544041216372
N,60,1,5_N_exp32,0.013663425110280514
N,60,1,5_N_exp64,0.0124698793515563
N,60,7,5_N_exp8,0.01763002946972847
N,60,7,5_N_exp32,0.01684347540140152
N,60,7,5_N_exp64,0.01666172966361046
