,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,25,G,2,4,0.7850430984445179,0.8417051510391402,60,1,8
1,25,J,2,3,0.6398924148159034,0.7321994468890849,60,1,64
2,25,T,3,4,0.7911318009676829,0.8348447369171648,60,1,64
3,25,V,3,3,0.6355611356055141,0.7372624699591027,60,1,64
4,25,W,3,4,0.8059223669527787,0.8453099196794658,60,1,32
