,letter,mean base 8,mean base 32,mean base 64
0,J,0.6391603273257426,0.6273917788506446,0.653125138271323
1,V,0.6215411272384042,0.6277432108990073,0.6573990686791304
2,G,0.7851674866770858,0.7875657914730593,0.7823960171834086
3,T,0.788226492825852,0.7815792280736649,0.8035896820035316
4,W,0.8052621554383512,0.8074104588637464,0.8050944865562385
