1,0,1,0,1,30,1,0.07044879347085953,0.07044879347085953,0.9016948938369751,0.8257191181182861,0.8299319744110107,1464.0,4122.0,309.0,300.0,2062,131.8272521495819,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,100
1,0,1,0,1,30,7,0.09611216932535172,0.09611218422651291,0.8558714985847473,0.7486626505851746,0.7409186959266663,9097.0,27928.0,3054.0,3181.0,2056,56.6449339389801,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,42
1,0,1,0,1,60,1,0.07314920425415039,0.07314920425415039,0.893857479095459,0.8406593203544617,0.7806122303009033,1377.0,4080.0,261.0,387.0,2032,132.51091241836548,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,100
1,0,1,0,1,60,7,0.09281551092863083,0.09281551837921143,0.869364321231842,0.7702757120132446,0.7773787975311279,9526.0,27535.0,2841.0,2728.0,2026,56.06968545913696,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,42
1,0,1,0,2,30,1,0.20698440074920654,0.20698440074920654,0.7152542471885681,0.0,0.0,0.0,4431.0,0.0,1764.0,2062,20.160682916641235,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,15
1,0,1,0,2,30,7,0.2026841640472412,0.20268414914608002,0.716181218624115,0.0,0.0,0.0,30982.0,0.0,12278.0,2056,19.209820985794067,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,14
1,0,1,0,2,60,1,0.1746910661458969,0.1746910661458969,0.7110565304756165,0.0,0.0,0.0,4341.0,0.0,1764.0,2032,95.77043342590332,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,73
1,0,1,0,2,60,7,0.204562708735466,0.2045626938343048,0.7125498652458191,0.0,0.0,0.0,30376.0,0.0,12254.0,2026,18.91804027557373,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,14
1,0,1,0,3,30,1,0.1096557155251503,0.1096557155251503,0.8458434343338013,0.7029603719711304,0.7942177057266235,1401.0,3839.0,592.0,363.0,2062,43.77066230773926,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,33
1,0,1,0,3,30,7,0.11521405726671219,0.11521405726671219,0.8493296504020691,0.7215725779533386,0.7638866305351257,9379.0,27363.0,3619.0,2899.0,2056,45.63587927818298,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,34
1,0,1,0,3,60,1,0.12892456352710724,0.12892456352710724,0.8085176348686218,0.6359068155288696,0.7891156673431396,1392.0,3544.0,797.0,372.0,2032,34.0593695640564,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,26
1,0,1,0,3,60,7,0.15965986251831055,0.15965983271598816,0.7283133864402771,0.5888888835906982,0.18165497481822968,2226.0,28822.0,1554.0,10028.0,2026,24.24958848953247,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,18
1,0,1,0,4,30,1,0.15659654140472412,0.15659654140472412,0.7486682534217834,0.5823389291763306,0.41496598720550537,732.0,3906.0,525.0,1032.0,2062,59.783462047576904,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,45
1,0,1,0,4,30,7,0.10432883352041245,0.10432880371809006,0.851502537727356,0.70437091588974,0.8216322064399719,10088.0,26748.0,4234.0,2190.0,2056,52.386194705963135,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,39
1,0,1,0,4,60,1,0.16945399343967438,0.16945399343967438,0.7025389075279236,0.490327388048172,0.7471655607223511,1318.0,2971.0,1370.0,446.0,2032,64.10734677314758,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,49
1,0,1,0,4,60,7,0.2051239013671875,0.2051239311695099,0.7125498652458191,0.0,0.0,0.0,30376.0,0.0,12254.0,2026,20.465357542037964,19_AA_exp8,19_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,15
1,0,1,0,1,30,1,0.06813324242830276,0.06813324242830276,0.903954803943634,0.8341909646987915,0.8270975351333618,1459.0,4141.0,290.0,305.0,2062,65.73843717575073,19_AA_exp32,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,50
1,0,1,0,1,30,7,0.10313243418931961,0.10313241928815842,0.8522653579711914,0.7214323282241821,0.7810718417167664,9590.0,27279.0,3703.0,2688.0,2056,20.391624450683594,19_AA_exp32,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,15
1,0,1,0,1,60,1,0.07167524099349976,0.07167524099349976,0.8895986676216125,0.8548176884651184,0.7443310618400574,1313.0,4118.0,223.0,451.0,2032,64.25754928588867,19_AA_exp32,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,49
1,0,1,0,1,60,7,0.08786798268556595,0.08786797523498535,0.8830166459083557,0.7988321185112,0.7926391363143921,9713.0,27930.0,2446.0,2541.0,2026,50.255859375,19_AA_exp32,19_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,37
1,0,1,0,2,30,1,0.1808571219444275,0.1808571219444275,0.7152542471885681,0.0,0.0,0.0,4431.0,0.0,1764.0,2062,81.28929996490479,19_AA_exp32,19_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,62
