,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
434,1.0,1.0,1.0,8.0,2.0,60.0,1.0,0.0005321556818671526,0.0005321556818671526,10.510510444641113,0.004209979437291622,3327.0,14.389356851577759,4_D_exp64,4_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,11.0,Network 1,D,Min
412,1.0,1.0,1.0,5.0,4.0,30.0,1.0,0.05890639871358872,0.05890639871358872,182.91180419921875,0.19246743619441986,3390.0,81.21638560295105,4_D_exp64,4_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,63.0,Network 1,D,Max
88,1.0,1.0,1.0,8.0,2.0,30.0,1.0,0.00042345779365859926,0.00042345779365859926,11.0119047164917,0.0035657051485031843,3357.0,13.957034826278687,4_I_exp8,4_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,11.0,Network 2,I,Min
70,1.0,1.0,1.0,5.0,4.0,60.0,1.0,0.3679089248180389,0.3679089248180389,99.70237731933594,0.5549538731575012,3360.0,14.530851602554321,4_I_exp8,4_I.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,11.0,Network 2,I,Max
