letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,16_AD_exp8,0.013817888684570791
AD,30,1,16_AD_exp32,0.0129817146807909
AD,30,1,16_AD_exp64,0.012516268528997898
AD,30,7,16_AD_exp8,0.01879960298538208
AD,30,7,16_AD_exp32,0.0181136392056942
AD,30,7,16_AD_exp64,0.017907217144966125
AD,60,1,16_AD_exp8,0.0135895274579525
AD,60,1,16_AD_exp32,0.012807434424757956
AD,60,1,16_AD_exp64,0.012781761586666107
AD,60,7,16_AD_exp8,0.018373338505625725
AD,60,7,16_AD_exp32,0.01781345158815384
AD,60,7,16_AD_exp64,0.0183723121881485
