letter,input_days,output_days,experiment_name,weighted_metric
D,30,1,16_D_exp8,0.013699440389167537
D,30,1,16_D_exp32,0.013383957654300132
D,30,1,16_D_exp64,0.013347835370236965
D,30,7,16_D_exp8,0.018323750159943825
D,30,7,16_D_exp32,0.01782777796512799
D,30,7,16_D_exp64,0.018025402743347064
D,60,1,16_D_exp8,0.013689813555026667
D,60,1,16_D_exp32,0.013370153370522782
D,60,1,16_D_exp64,0.013373483986143716
D,60,7,16_D_exp8,0.018120284442919077
D,60,7,16_D_exp32,0.01801118372135203
D,60,7,16_D_exp64,0.01802056920592134
