letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,16_Q_exp8,0.01353611496196944
Q,30,1,16_Q_exp32,0.01327531148554784
Q,30,1,16_Q_exp64,0.013184481020794031
Q,30,7,16_Q_exp8,0.017945823466859794
Q,30,7,16_Q_exp32,0.01795970617780132
Q,30,7,16_Q_exp64,0.017734868021940357
Q,60,1,16_Q_exp8,0.01366036590055059
Q,60,1,16_Q_exp32,0.013234002882186947
Q,60,1,16_Q_exp64,0.013312875089329181
Q,60,7,16_Q_exp8,0.0180709652221677
Q,60,7,16_Q_exp32,0.017732771702832655
Q,60,7,16_Q_exp64,0.017893247072402228
