letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,16_B_exp8,0.01337503553613236
B,30,1,16_B_exp32,0.012722363158543573
B,30,1,16_B_exp64,0.012699936173464122
B,30,7,16_B_exp8,0.017987529733819823
B,30,7,16_B_exp32,0.017692908497625278
B,30,7,16_B_exp64,0.017653190998725914
B,60,1,16_B_exp8,0.013311683661504939
B,60,1,16_B_exp32,0.01267219841720884
B,60,1,16_B_exp64,0.012681011184069672
B,60,7,16_B_exp8,0.01788150970534417
B,60,7,16_B_exp32,0.01752980070803582
B,60,7,16_B_exp64,0.017563227296731116
