letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,16_W_exp8,0.013561273925006391
W,30,1,16_W_exp32,0.012941903434693813
W,30,1,16_W_exp64,0.012433239258825779
W,30,7,16_W_exp8,0.017504917457699776
W,30,7,16_W_exp32,0.017645204439759254
W,30,7,16_W_exp64,0.01776597462594509
W,60,1,16_W_exp8,0.013397411443293095
W,60,1,16_W_exp32,0.012768014334142208
W,60,1,16_W_exp64,0.0128813274204731
W,60,7,16_W_exp8,0.017501333728432655
W,60,7,16_W_exp32,0.017557218670845032
W,60,7,16_W_exp64,0.017376955598592758
