letter,input_days,output_days,experiment_name,weighted_metric
AA,30,1,16_AA_exp8,0.013727992727381119
AA,30,1,16_AA_exp32,0.013347272802384916
AA,30,1,16_AA_exp64,0.01333387648802625
AA,30,7,16_AA_exp8,0.017989363966946396
AA,30,7,16_AA_exp32,0.01777868262385174
AA,30,7,16_AA_exp64,0.017620760313587256
AA,60,1,16_AA_exp8,0.013515943862970153
AA,60,1,16_AA_exp32,0.013195905403309817
AA,60,1,16_AA_exp64,0.01307567837313887
AA,60,7,16_AA_exp8,0.017960208106081954
AA,60,7,16_AA_exp32,0.017838072948576658
AA,60,7,16_AA_exp64,0.017872212403431606
